단축코드,한글 종목약명,상장일,시장구분,증권구분,주식종류,액면가,상장주식수
336260,두산퓨얼셀,2019-10-18,KOSPI,주권,보통주,100,65493726
16740,두올,2016-07-29,KOSPI,주권,보통주,2500,28674024
73190,듀오백,2004-02-06,KOSDAQ,주권,보통주,500,11968040
176750,듀켐바이오,2024-12-20,KOSDAQ,주권,보통주,500,28455220
30350,드래곤플라이,1997-11-10,KOSDAQ,주권,보통주,500,13877794
203650,드림시큐리티,2014-10-13,KOSDAQ,주권,보통주,100,95632844
223250,드림씨아이에스,2020-05-22,KOSDAQ,주권,보통주,500,23799324
60570,드림어스컴퍼니,2003-12-19,KOSDAQ,주권,보통주,500,74101573
362990,드림인사이트,2024-01-25,KOSDAQ,주권,보통주,100,16800574
192650,드림텍,2019-03-14,KOSPI,주권,보통주,100,68890041
16670,디모아,1993-04-21,KOSDAQ,주권,보통주,500,7594234
187870,디바이스,2017-12-20,KOSDAQ,주권,보통주,500,7036609
477760,DB금융스팩12호,2024-06-18,KOSDAQ,주권,보통주,100,5840000
489730,디비금융제13호스팩,2024-11-28,KOSDAQ,주권,보통주,100,6332000
0004Y0,디비금융제14호스팩,2025-07-22,KOSDAQ,주권,보통주,100,5315000
24090,디씨엠,1999-08-18,KOSPI,주권,보통주,500,11400000
3160,디아이,1996-07-31,KOSPI,주권,보통주,500,28300000
92200,디아이씨,2007-10-18,KOSPI,주권,보통주,500,38888569
110990,디아이티,2018-08-07,KOSDAQ,주권,보통주,100,18900000
4840,DRB동일,1976-05-21,KOSPI,주권,보통주,500,19930000
263690,디알젬,2018-11-22,KOSDAQ,주권,보통주,500,11325610
214680,디알텍,2015-04-20,KOSDAQ,주권,보통주,100,76460050
347850,디앤디파마텍,2024-05-02,KOSDAQ,주권,보통주,500,43535430
377190,디앤디플랫폼리츠,2021-08-27,KOSPI,부동산투자회사,보통주,1000,88400000
263720,디앤씨미디어,2017-08-01,KOSDAQ,주권,보통주,500,12412591
376300,디어유,2021-11-10,KOSDAQ,주권,보통주,500,23738406
241520,DSC인베스트먼트,2016-12-19,KOSDAQ,주권,보통주,500,27000000
109740,디에스케이,2009-09-23,KOSDAQ,주권,보통주,500,25710390
31860,디에이치엑스컴퍼니,1997-01-07,KOSDAQ,주권,보통주,500,18985423
300,DH오토넥스,1975-06-09,KOSPI,주권,보통주,500,82874110
290120,DH오토리드,2018-12-07,KOSDAQ,주권,보통주,500,15824249
25440,DH오토웨어,1995-05-22,KOSDAQ,주권,보통주,500,48781224
196490,디에이테크놀로지,2014-11-19,KOSDAQ,주권,보통주,500,178549360
66900,디에이피,2004-05-14,KOSDAQ,주권,보통주,500,22744503
180400,DXVX,2015-11-20,KOSDAQ,주권,보통주,500,49219432
92070,디엔에프,2007-11-16,KOSDAQ,주권,보통주,500,11571858
7340,DN오토모티브,1988-09-24,KOSPI,주권,보통주,100,58510865
68790,DMS,2004-10-01,KOSDAQ,주권,보통주,500,23687123
39840,디오,2000-06-29,KOSDAQ,주권,보통주,500,14375087
24900,디와이덕양,1997-06-23,KOSPI,주권,보통주,500,32564980
219550,디와이디,2015-07-22,KOSDAQ,주권,보통주,100,31277650
13570,디와이,1989-05-30,KOSPI,주권,보통주,500,26319633
310870,디와이씨,2018-12-20,KOSDAQ,주권,보통주,100,20687271
210540,디와이파워,2015-01-15,KOSPI,주권,보통주,500,11041708
92780,DYP,2017-12-08,KOSPI,주권,보통주,500,13168460
104460,디와이피엔에프,2009-12-22,KOSDAQ,주권,보통주,500,10518101
79810,디이엔티,2005-01-26,KOSDAQ,주권,보통주,500,22028094
113810,디젠스,2012-11-22,KOSDAQ,주권,보통주,500,32628051
43360,디지아이,2001-07-20,KOSDAQ,주권,보통주,500,9000000
99520,DGI,2009-12-22,KOSDAQ,주권,보통주,500,45281824
197140,디지캡,2018-09-07,KOSDAQ,주권,보통주,500,13013154
68930,디지털대성,2003-10-17,KOSDAQ,주권,보통주,500,27675342
33130,디지틀조선,1997-08-06,KOSDAQ,주권,보통주,500,37115267
105740,디케이락,2010-11-12,KOSDAQ,주권,보통주,500,10168513
263020,디케이앤디,2018-11-20,KOSDAQ,주권,보통주,500,13836146
15590,DKME,1989-05-27,KOSPI,주권,보통주,500,236981544
290550,디케이티,2018-12-21,KOSDAQ,주권,보통주,500,20001230
66670,디티씨,2002-12-30,KOSDAQ,주권,보통주,500,18691918
187220,디티앤씨,2014-12-17,KOSDAQ,주권,보통주,500,11698021
383930,디티앤씨알오,2022-11-11,KOSDAQ,주권,보통주,500,12784128
131180,딜리,2011-01-31,KOSDAQ,주권,보통주,100,29350000
315640,딥노이드,2021-08-17,KOSDAQ,주권,보통주,500,22536788
317120,라닉스,2019-09-18,KOSDAQ,주권,보통주,500,15260000
462510,라메디텍,2024-06-17,KOSDAQ,주권,보통주,500,8802965
42510,라온시큐어,2001-01-03,KOSDAQ,주권,보통주,2500,11205174
232680,라온테크,2021-06-17,KOSDAQ,주권,보통주,500,12534234
418420,라온텍,2023-03-09,KOSDAQ,주권,보통주,100,30479308
300120,라온피플,2019-10-18,KOSDAQ,주권,보통주,500,20860012
171120,라이온켐텍,2013-11-19,KOSDAQ,주권,보통주,500,35901760
388790,라이콤,2021-09-03,KOSDAQ,주권,보통주,100,30609397
214260,라파스,2019-11-11,KOSDAQ,주권,보통주,500,8922463
403360,라피치,2021-12-14,KONEX,주권,보통주,500,3449454
171010,램테크놀러지,2013-11-18,KOSDAQ,주권,보통주,500,14298752
84650,랩지노믹스,2014-12-16,KOSDAQ,주권,보통주,500,74239990
217500,러셀,2015-06-16,KOSDAQ,주권,보통주,100,31812000
92590,럭스피아,2015-10-30,KONEX,주권,보통주,500,7291098
38390,레드캡투어,2000-02-01,KOSDAQ,주권,보통주,500,16720822
294140,레몬,2020-02-28,KOSDAQ,주권,보통주,500,22414818
443250,레뷰코퍼레이션,2023-10-06,KOSDAQ,주권,보통주,500,11126060
228670,레이,2019-08-08,KOSDAQ,주권,보통주,500,15602050
228850,레이언스,2016-04-11,KOSDAQ,주권,보통주,500,16591014
412350,레이저쎌,2022-06-24,KOSDAQ,주권,보통주,500,8726972
199550,레이저옵텍,2024-02-01,KOSDAQ,주권,보통주,500,12265791
281740,레이크머티리얼즈,2017-12-12,KOSDAQ,주권,보통주,100,65730548
277810,레인보우로보틱스,2021-02-03,KOSDAQ,주권,보통주,500,19399858
215100,로보로보,2015-04-22,KOSDAQ,주권,보통주,100,20348454
90360,로보스타,2011-10-17,KOSDAQ,주권,보통주,500,9750000
238500,로보쓰리에이아이,2016-04-20,KONEX,주권,보통주,200,42018262
108490,로보티즈,2018-10-26,KOSDAQ,주권,보통주,500,14570088
900260,로스웰,2016-06-30,KOSDAQ,외국주권,보통주,무액면,46029706
33290,로젠,1997-10-13,KOSDAQ,주권,보통주,500,56156301
223220,로지스몬,2015-07-09,KONEX,주권,보통주,100,1016414
67730,로지시스,2015-07-29,KOSDAQ,주권,보통주,500,9673922
71280,로체시스템즈,2003-11-14,KOSDAQ,주권,보통주,500,15296603
376900,로킷헬스케어,2025-05-12,KOSDAQ,주권,보통주,500,15661489
214610,롤링스톤,2020-10-22,KOSDAQ,주권,보통주,500,8383322
32350,롯데관광개발,2006-06-08,KOSPI,주권,보통주,500,79539484
89860,롯데렌탈,2021-08-19,KOSPI,주권,보통주,5000,36309388
330590,롯데리츠,2019-10-30,KOSPI,부동산투자회사,보통주,500,288968884
400,롯데손해보험,1971-04-16,KOSPI,주권,보통주,1000,310336320
23530,롯데쇼핑,2006-02-09,KOSPI,주권,보통주,5000,28288755
20150,롯데에너지머티리얼즈,2011-03-04,KOSPI,주권,보통주,500,52365463
280360,롯데웰푸드,2017-10-30,KOSPI,주권,보통주,500,9304574
286940,롯데이노베이트,2018-07-27,KOSPI,주권,보통주,5000,15129367
4000,롯데정밀화학,1976-04-15,KOSPI,주권,보통주,5000,25800000
00499K,롯데지주우,2017-10-30,KOSPI,주권,구형우선주,200,805603
4990,롯데지주,1974-02-16,KOSPI,주권,보통주,200,104909237
5305,롯데칠성우,1989-09-21,KOSPI,주권,구형우선주,500,775310
5300,롯데칠성,1973-06-21,KOSPI,주권,보통주,500,9278884
11170,롯데케미칼,1991-05-30,KOSPI,주권,보통주,5000,42775419
71840,롯데하이마트,2011-06-29,KOSPI,주권,보통주,5000,23607712
328130,루닛,2022-07-21,KOSDAQ,주권,보통주,500,29256746
38060,루멘스,2006-08-08,KOSDAQ,주권,보통주,500,48103069
474170,루미르,2024-10-21,KOSDAQ,주권,보통주,500,17817696
162120,루켄테크놀러지스,2017-07-25,KONEX,주권,보통주,500,11156602
253610,루트락,2020-12-24,KONEX,주권,보통주,500,10185410
141080,리가켐바이오,2013-05-10,KOSDAQ GLOBAL,주권,보통주,500,36610338
58470,리노공업,2001-12-18,KOSDAQ GLOBAL,주권,보통주,100,76211850
16100,리더스코스메틱,2003-01-15,KOSDAQ,주권,보통주,500,19100894
12700,리드코프,1996-01-19,KOSDAQ,주권,보통주,500,26446135
302550,리메드,2019-12-06,KOSDAQ,주권,보통주,100,31495528
73570,리튬포어스,2004-01-06,KOSDAQ,주권,보통주,500,60186641
377450,리파인,2021-10-29,KOSDAQ,주권,보통주,100,17330000
